video_id	caption	start	end	duration	phase	idx
v_4IRb308UjTA	She takes the old tire off	27.37	32.84	60.81	train	32881
v_4IRb308UjTA	She puts the new tire on	36.49	45.0	60.81	train	32882
v_4IRb308UjTA	She puts the hub of the tire on	46.22	48.35	60.81	train	32883
v_mbGDPga031E	People play shuffleboard indoors and outdoors	2.82	55.38	187.73	train	32884
v_mbGDPga031E	A person observes when people plays shuffleboard in the street	117.33	124.84	187.73	train	32885
v_mbGDPga031E	A couple of old people play outdoor	56.32	108.89	187.73	train	32886
v_mbGDPga031E	Other people play shuffleboard pushing the balls in the triangle	109.82	179.29	187.73	train	32887
v_r5cjo7N6IEY	A shadow is on the ground, caused by a designed shrub	0.0	1.94	38.89	train	32888
v_r5cjo7N6IEY	A man is shown outdoors, showing off his multitude of decorative bushes in his yard	2.92	17.11	38.89	train	32889
v_r5cjo7N6IEY	He clips and measures them to make sure they look their best	18.86	32.67	38.89	train	32890
v_r5cjo7N6IEY	He finds two that look like boxers, and pretends to make them fight	33.45	38.89	38.89	train	32891
v_K-PpTJmmjhA	An old woman talks in a costume shop	1.04	16.68	208.56	train	32892
v_K-PpTJmmjhA	Then she puts a garment on the iron board, sprays water and iron the collar	17.73	92.81	208.56	train	32893
v_K-PpTJmmjhA	After, the woman irons the sleeves of the garment and the body part	92.81	203.35	208.56	train	32894
v_K-PpTJmmjhA	Next, the woman shows the ironed garment	204.39	208.56	208.56	train	32895
v_I_6Ok72DnJA	A man is hanging wallpaper on a wall	0.0	50.45	51.48	train	32896
v_I_6Ok72DnJA	He peels the sticky side from the backing paper	1.54	7.21	51.48	train	32897
v_I_6Ok72DnJA	He is now applying the sticky side of the paper to the wall	11.07	23.17	51.48	train	32898
v_I_6Ok72DnJA	He repeats this several more times on different parts of the wall	22.39	49.42	51.48	train	32899
v_GoVqtUSnshE	A news woman is speaking from a news room	0.0	15.7	224.3	train	32900
v_GoVqtUSnshE	Then we see breaking news videos on the screen	21.31	108.78	224.3	train	32901
v_GoVqtUSnshE	A woman is shown drinking some kind of fluid on a dare, and the women take turns drinking the liquid	111.03	224.3	224.3	train	32902
v_cHdZ_dBVgDE	A man and a woman dressed in black and red stand in the middle of a room surrounded by a very large amount of people sitting and watching them	0.0	19.09	97.87	train	32903
v_cHdZ_dBVgDE	They dance and dance working very well together	19.09	43.55	97.87	train	32904
v_cHdZ_dBVgDE	They twist and turn and even do all kinds of nice moves together	43.55	68.02	97.87	train	32905
v_cHdZ_dBVgDE	The man bends down and swings the female across his back where she flips over and ends the dance	68.02	97.87	97.87	train	32906
v_hGUUlFxygmw	A girl is sitting talking the the camera	0.0	27.54	229.48	train	32907
v_hGUUlFxygmw	The girl points the camera to the ground	26.39	60.81	229.48	train	32908
v_hGUUlFxygmw	A half manicure hand of another girl is seen on the floor	60.81	118.18	229.48	train	32909
v_hGUUlFxygmw	The first girl proceeds to polish the second girl's fingernails	113.59	229.48	229.48	train	32910
v_WvpiEwrWmWE	A cheerleader perform graciously using a rod that spins in her right hand	0.0	45.01	169.85	train	32911
v_WvpiEwrWmWE	Then, she takes another rod to perform and spins at the same time the rods	45.86	105.31	169.85	train	32912
v_WvpiEwrWmWE	After, the cheerleader put one rod on the floor and continue performing only with one rod	105.31	169.85	169.85	train	32913
v_Bhz-WgJH8R0	A group of skiers are riding down a hill	0.0	42.35	42.35	train	32914
v_Bhz-WgJH8R0	They split their line and create multiple lines	10.16	19.91	42.35	train	32915
v_Bhz-WgJH8R0	They split again to make 4 different lines	19.06	34.52	42.35	train	32916
v_Bhz-WgJH8R0	The all being and finish at the same time	36.21	42.35	42.35	train	32917
v_IZdVPuT8Hfs	A person is helping a young man to jump behind the rails of a bridge and check the belts	0.0	52.44	93.65	train	32918
v_IZdVPuT8Hfs	Then, the man jumps down the bridge	52.44	93.65	93.65	train	32919
v_8l7SuE4_lCk	A young man is seen looking into the camera holding a toothbrush	0.0	3.36	13.7	train	32920
v_8l7SuE4_lCk	The man then begins brushing his teeth in several shots	3.36	10.07	13.7	train	32921
v_8l7SuE4_lCk	He continues brushing his teeth and showing off his mouth in the end	8.9	13.56	13.7	train	32922
v_E1b_DF716Q4	A young girl is seen sitting in front of the camera with several objects being held in front of her face	3.58	46.5	178.84	train	32923
v_E1b_DF716Q4	Two hand pulls a tube through next to her and the woman then puts the tubes in the girl's hair	47.39	140.39	178.84	train	32924
v_E1b_DF716Q4	In the end the woman takes the tubes out and the girl continues to look at the camera	140.39	178.84	178.84	train	32925
v_ucR3VztMyeE	A girl starts to climb the monkey bars	0.0	1.38	30.58	train	32926
v_ucR3VztMyeE	She starts climbing forward to the end	1.38	26.61	30.58	train	32927
v_ucR3VztMyeE	She has difficulties in the middle of the bars	9.33	18.65	30.58	train	32928
v_ucR3VztMyeE	A woman appears looking to help	22.02	30.58	30.58	train	32929
v_ucR3VztMyeE	She finishes the climb very happy	26.61	30.58	30.58	train	32930
v_7hRls13HJow	A person is filming a house and a dog walking into frame	0.0	5.96	132.54	train	32931
v_7hRls13HJow	A small girl is washing the floor with a mop and talking to the camera man	6.63	55.0	132.54	train	32932
v_7hRls13HJow	The camera man talks to the girl about cleaning and why she likes it	24.52	42.41	132.54	train	32933
v_7hRls13HJow	The girl finishes washing the floor	42.41	132.54	132.54	train	32934
v_Ax8GCogz6Yg	An introduction comes onto the screen for a video about a jump rope competition	0.0	10.83	196.93	train	32935
v_Ax8GCogz6Yg	One person is shown doing a set of jump rope tricks	10.83	17.72	196.93	train	32936
v_Ax8GCogz6Yg	Two people are then shown doing more jump rope tricks	17.72	35.45	196.93	train	32937
v_Ax8GCogz6Yg	Next, four people are shown doing jump rope tricks in the gymnasium	35.45	44.31	196.93	train	32938
v_Ax8GCogz6Yg	Next a variety of tricks are being shown done by several different people on the floor in the gymnasium	44.31	188.07	196.93	train	32939
v_Ax8GCogz6Yg	The video then ends with the closing credits	188.07	196.93	196.93	train	32940
v_ANuV_fDgI54	We see a red opening screen	0.0	4.47	223.35	train	32941
v_ANuV_fDgI54	Men pole vault in an outdoor field	5.58	223.35	223.35	train	32942
v_ANuV_fDgI54	A mans's face on the left of the screen moves back and out of the shot	4.47	7.82	223.35	train	32943
v_ANuV_fDgI54	The camera angle changes and we continue to watch the men pole vault	182.03	223.35	223.35	train	32944
v_dzsSiqXxfpw	A man is seen lecturing a crowd while holding several green Frisbees in his hand	0.0	28.12	156.22	train	32945
v_dzsSiqXxfpw	After talking to the crowd he calls out and a dog runs out on the stage to him	29.68	31.24	156.22	train	32946
v_dzsSiqXxfpw	Initially he starts to play with the dog and the dog kept trying to grab the mans frisbees,than the man throws the Frisbees on the ground and starts to play fetch with the dog	34.37	77.33	156.22	train	32947
v_dzsSiqXxfpw	At one point the dog starts to jump off the mans back as he chases after Frisbees	76.55	86.7	156.22	train	32948
v_dzsSiqXxfpw	Also at another point the man grabs on to a Frisbee at one end and a dog at the other end and he starts to spin the dog around	86.7	142.94	156.22	train	32949
v_dzsSiqXxfpw	In the end the man performs a trick with the dog and makes him do a back flip and grabs him and takes him off the stage	142.94	156.22	156.22	train	32950
v_HysxcMFrTkc	A group of men dressed as redcoats march onto a stage	0.0	12.1	201.69	train	32951
v_HysxcMFrTkc	We then see a woman holding a flag in the center and many women alongside her as they jump on a massive jumprope	14.12	42.35	201.69	train	32952
v_HysxcMFrTkc	They perform many jumping and flipping tricks with the ropes, bringing in more ropes every few minutes	43.36	178.49	201.69	train	32953
v_HysxcMFrTkc	When they finish, they freeze in a pose and the screen turns black	180.51	201.69	201.69	train	32954
v_FI_1dsErIXE	A man holds a yellow canister as he clears a wood board	0.0	10.61	151.57999999999998	train	32955
v_FI_1dsErIXE	He sprays the wood with the yellow canister	11.37	15.16	151.57999999999998	train	32956
v_FI_1dsErIXE	He takes a rag and cleans the wood	15.92	75.03	151.57999999999998	train	32957
v_FI_1dsErIXE	He speaks as he showcases the wood and presses his fingers on the board	75.79	151.58	151.57999999999998	train	32958
v_c6Cbq-WNq9M	The exterior of a building is shown, including a waving American flag near the front door	0.0	18.31	192.77	train	32959
v_c6Cbq-WNq9M	A man appears and talks about a tree near the front of the building	26.99	52.05	192.77	train	32960
v_c6Cbq-WNq9M	He then demonstrates how to trim the tree, picking off branches at eye level and using a tool for taller branches	77.11	160.96	192.77	train	32961
v_c6Cbq-WNq9M	The company hat is then shown on the step, surrounded by leaves	176.39	192.77	192.77	train	32962
v_mb2fWzNSob0	At the center of sandy field, has the cows fighting at the center, while the audience are watching on the sides, sitting on the ground	0.0	39.18	200.95	train	32963
v_mb2fWzNSob0	Three men are supervising the bullfighting, the bull push each other with their horns	10.05	71.34	200.95	train	32964
v_mb2fWzNSob0	A man got off from his truck, the other man pulled the bull off of his truck, the bull are tied on a poles	40.19	83.39	200.95	train	32965
v_mb2fWzNSob0	Two men are holding each end of the rope as the black bull stumped on the ground	82.39	163.77	200.95	train	32966
v_mb2fWzNSob0	The bulls are fighting at the center of the field, and the people are watching, one bull ran towards the audience	131.62	200.95	200.95	train	32967
v_tXNycNfALsE	A gymnast is seen looking off in the distance and rubbing her hands together	0.0	36.69	133.41	train	32968
v_tXNycNfALsE	She puts her hands up and begins performing a gymnastics routine on a beam	30.02	88.05	133.41	train	32969
v_tXNycNfALsE	She moves herself all along the beam and ends by jumping down and others applauding	84.72	130.74	133.41	train	32970
v_2OEc8kPVn_Y	An Asian woman is standing outside in a large field wearing a pink loose linen like outfit	0.0	34.04	212.77	train	32971
v_2OEc8kPVn_Y	She then puts her legs and hands out and begins to move like a ninja throughout the field	34.04	113.83	212.77	train	32972
v_2OEc8kPVn_Y	After she has moved left and right across the field,she then comes back to the middle of the field and stands still to complete her routine	113.83	212.77	212.77	train	32973
v_NzMZlzy5Q9A	Two sumo wrestlers are shown in a ring as spectators and a referee watch	0.0	100.1	100.1	train	32974
v_NzMZlzy5Q9A	The wrestlers crouch down and run into each other	0.0	15.02	100.1	train	32975
v_NzMZlzy5Q9A	They briefly wrestle while one man gets thrown out of the ring	14.01	19.02	100.1	train	32976
v_NzMZlzy5Q9A	The winner performs a hand signal with the referee	31.03	35.54	100.1	train	32977
v_NzMZlzy5Q9A	The loser walks in the back as they show a replay of the win	39.54	74.08	100.1	train	32978
v_NzMZlzy5Q9A	The video ends with the host interviewing the loser, and showing the sumo ring	74.58	100.1	100.1	train	32979
v_4ZyPBOe4P0U	A man in a tan shirt is talking	0.0	26.54	126.36	train	32980
v_4ZyPBOe4P0U	He sets his tennis racket down on the ground	25.27	27.8	126.36	train	32981
v_4ZyPBOe4P0U	Another man runs around on a tennis court	46.12	112.46	126.36	train	32982
v_bH7ORYDcI7A	A black and white dog is standing near the main door of a house as he listens to the sound of helicopter	17.13	21.89	190.38	train	32983
v_bH7ORYDcI7A	Then main door then opens and the dog steps back	21.89	51.4	190.38	train	32984
v_bH7ORYDcI7A	There are two dog trainers in an enclosed room training a dog to jump and catch several Frisbee	51.4	87.57	190.38	train	32985
v_bH7ORYDcI7A	the male trainer throws the Frisbee at the dog and the dog jumps and fetches it for him	87.57	114.23	190.38	train	32986
v_bH7ORYDcI7A	The trainer continuously throws the Frisbee and dog jumps high up and grabs the Frisbee every time	114.23	172.29	190.38	train	32987
v_bH7ORYDcI7A	There are several different trainers shown training and teaching their dogs tricks	172.29	190.38	190.38	train	32988
v_rScqKu8Mwhk	An introduction for a vacuum demo is shown on the screen	0.0	4.42	55.26	train	32989
v_rScqKu8Mwhk	The video shows the vacuum being tested against several different challenges by a boy and his father	4.42	49.18	55.26	train	32990
v_rScqKu8Mwhk	The video ends with a screen showing the logo for the vacuum company	49.18	55.26	55.26	train	32991
v_7VbXyfF3kEw	Two women wearing matching outfits are on their microphones and kind of half watching a boy play with a rubix cube	0.0	20.65	137.65	train	32992
v_7VbXyfF3kEw	The boy is solving the cube pretty quickly the girl seems pretty shocked	19.96	50.93	137.65	train	32993
v_7VbXyfF3kEw	Then a group of people start trying to a puzzle to see who is the fastest	50.24	89.47	137.65	train	32994
v_7VbXyfF3kEw	Another boy in a blue shirt come up and starts to solve it and when he does the girls give hime a prize	89.47	137.65	137.65	train	32995
v_7lwrP2ma2TU	A person observes an old samurai temple	0.0	17.89	115.43	train	32996
v_7lwrP2ma2TU	A man holds an arch and shoots arrows, while men sit on the road sorts arrows	17.89	93.5	115.43	train	32997
v_7lwrP2ma2TU	Three small boards are fix on the ground, suddenly and arrow hits one board	93.5	101.58	115.43	train	32998
v_7lwrP2ma2TU	People gather on a road, then a old man gives a white box to a man dressed in white clothes	101.58	110.81	115.43	train	32999
v_gi0wjdtxaC4	A boy does cartwheels and back hand springs on the grass as a friend watches and records	0.0	64.46	64.46	train	33000
v_gi0wjdtxaC4	He stops for a moment and takes a break then continues to do more flips	9.99	21.92	64.46	train	33001
v_gi0wjdtxaC4	Another guy comes onto the screen and attempts to do some flips on the grass	21.92	46.41	64.46	train	33002
v_ru4NMIVZqrg	A girl walks out of a room and down a hall	0.0	13.11	187.22	train	33003
v_ru4NMIVZqrg	She puts down her duffel bag before lying down on a table	14.04	35.57	187.22	train	33004
v_ru4NMIVZqrg	Someone hands her a cup and she drinks it, then they work on tattooing her tongue	37.44	100.16	187.22	train	33005
v_ru4NMIVZqrg	A rod is inserted into her tonue and clipped, creating a piercing	101.1	140.42	187.22	train	33006
v_ru4NMIVZqrg	She sticks out her tongue at the camera, showing off her piercing	142.29	187.22	187.22	train	33007
v_r09mVf2dQnk	A custodian sprays the counter of a sink with a spray bottle	4.6	13.8	76.67	train	33008
v_r09mVf2dQnk	The worker uses a brush to clean out the sink	20.32	44.85	76.67	train	33009
v_r09mVf2dQnk	The worker uses a hand towel to clean out the liquid in the sink	47.54	68.62	76.67	train	33010
v_ot4CuJqrN-Y	A group of band mates are outside at a park	0.0	15.47	99.82	train	33011
v_ot4CuJqrN-Y	They are wearing revolutionary war era outfits	18.97	60.89	99.82	train	33012
v_ot4CuJqrN-Y	They play the drums in unison to a beat	65.38	99.82	99.82	train	33013
v__cU5aISTDBo	People are standing on a field of grass	0.0	44.49	44.49	train	33014
v__cU5aISTDBo	A man picks up a long pole and starts running down a track	11.34	20.02	44.49	train	33015
v__cU5aISTDBo	He jumps over a high bar and lands on a mat	20.24	24.47	44.49	train	33016
v_ij87GXkcdho	Several people are seen riding on exercise equipment while speaking to the camera	1.02	48.93	203.87	train	33017
v_ij87GXkcdho	A man is seen speaking to the camera while more shots of the equipment are shown	38.74	139.65	203.87	train	33018
v_ij87GXkcdho	People move all around the machine and lead with the man speaking more and showing how to adjust the machine	122.32	200.81	203.87	train	33019
v_3FUVKpQA6IY	Some people are playing beer bong having a good time, the man throws fist and he makes it into the girls cup	0.0	16.2	129.59	train	33020
v_3FUVKpQA6IY	She drinks her drink and then wets her ball in water before throwing her ball	16.85	47.3	129.59	train	33021
v_3FUVKpQA6IY	Then, she takes a seat and the other guy takes his turn	47.3	97.19	129.59	train	33022
v_3FUVKpQA6IY	Then it's the girl on the other teams turn, they keep taking their turns and drinking away, having a good time	97.19	129.59	129.59	train	33023
v_IytPbGtfo14	We see a lady behind a bar talking	0.0	81.94	81.94	train	33024
v_IytPbGtfo14	The lady pours ice in glass	7.78	9.42	81.94	train	33025
v_IytPbGtfo14	The lady pours three shots of liquor into a cup	31.55	46.71	81.94	train	33026
v_IytPbGtfo14	The lady pours other stuff in and shakes it	51.22	68.83	81.94	train	33027
v_IytPbGtfo14	The lady pours the pours the drink into a glass	70.88	74.98	81.94	train	33028
v_IytPbGtfo14	The lady adds some red stuff	76.21	78.67	81.94	train	33029
v_IytPbGtfo14	The lady holds the glass and smiles	80.31	81.94	81.94	train	33030
v_8pR6NBu7Ay0	The outside of a box containing a gun is shown	0.0	19.65	196.49	train	33031
v_8pR6NBu7Ay0	A man is joined by two others in front of a display of guns	23.58	74.67	196.49	train	33032
v_8pR6NBu7Ay0	They talk about the guns, then join a game of paintball outdoors, hiding behind obstacles as they shoot at each other	78.6	196.49	196.49	train	33033
v_J7LhH4IKvnM	A large dog is standing in a bath tub	0.0	84.04	102.49000000000001	train	33034
v_J7LhH4IKvnM	A woman in a pink shirt is scrubbing the dog with soap	27.67	49.2	102.49000000000001	train	33035
v_J7LhH4IKvnM	She then starts washing the dog with a hose	49.2	85.58	102.49000000000001	train	33036
v_8EGM3zcvjs8	Eight people are standing at the studio, one woman walked at the back of the group	0.0	39.21	186.74	train	33037
v_8EGM3zcvjs8	The group started dancing, swirling, shaking their hips, rotating, their arms and hands are moving from side to side, in front	38.28	186.74	186.74	train	33038
v_Z2b84JjYdtw	A slide of pictures shows performing a marching band and girls moving around	2.43	13.96	30.35	train	33039
v_Z2b84JjYdtw	Then, marching bands play and girls perform holding flags	14.11	23.37	30.35	train	33040
v_M1SUIrWykRs	Several people are surfing on a large wave in the water	0.0	52.18	58.31	train	33041
v_M1SUIrWykRs	A man and a little girl are swimming in the water	53.64	58.31	58.31	train	33042
v_giN7cA0EmLs	A group of people are seen riding around in tubes while pushing themselves down a diver	0.0	40.6	117.67	train	33043
v_giN7cA0EmLs	The people continue to ride in the tubes down the river while looking towards the camera as well as laughing and smiling	36.48	117.67	117.67	train	33044
v_3LrLgh2rlAM	A man wearing black is in a gym	0.0	15.25	15.25	train	33045
v_3LrLgh2rlAM	He picks up some heavy barbells	1.75	7.24	15.25	train	33046
v_3LrLgh2rlAM	He lifts the barbells over his head	8.31	13.34	15.25	train	33047
v_3LrLgh2rlAM	He then drops the barbells onto the ground	13.19	15.25	15.25	train	33048
v_iRp-pWnPoYw	A man walks out of a building and starts skateboarding	16.84	24.32	187.06	train	33049
v_iRp-pWnPoYw	He is skateboarding in between cars	43.02	45.83	187.06	train	33050
v_iRp-pWnPoYw	He walks into a building and sits down at a computer	167.42	179.58	187.06	train	33051
v_23-lat1nVJg	We see a lady knitting and singing	0.0	5.7	10.18	train	33052
v_23-lat1nVJg	We then see a ad for a beer	5.8	10.18	10.18	train	33053
v_Vk-aKj0R65o	Two people are in a room, wearing fencing equipment	0.0	81.03	180.07	train	33054
v_Vk-aKj0R65o	They fight with swords, passing back and forth as they jab at each other	94.54	180.07	180.07	train	33055
v_ooWk0EL6I7o	A lady and a man kneel in a curling ring	0.0	16.93	21.29	train	33056
v_ooWk0EL6I7o	They talk to each other and a broom enters the scene	0.0	10.97	21.29	train	33057
v_ooWk0EL6I7o	they start to move forwards	16.29	18.1	21.29	train	33058
v_ooWk0EL6I7o	The man stops and the lady stumbles	18.1	21.29	21.29	train	33059
v_Cb_R59_-0zU	A man starts doing different things such as sneezing,cooking,using the restroom,and washing his face indicating when to wash your hands	0.0	33.0	99.99000000000001	train	33060
v_Cb_R59_-0zU	A female then comes along and walks to a sink in the kitchen and begins to lather her hands	33.5	66.99	99.99000000000001	train	33061
v_Cb_R59_-0zU	She then turns on the faucet and rinses her hands,dries them,and puts the napkin in the trash can	67.49	99.99	99.99000000000001	train	33062
v_jpSbO4LrEnc	A person is seen wearing a back pack and riding away from the camera on roller blades	0.0	4.96	13.4	train	33063
v_jpSbO4LrEnc	The person then rides back and hangs onto a sign swinging himself around then smiling at the camera	4.69	13.4	13.4	train	33064
v_Mk9n7isIyBs	A woman wearing a pink and white shirt and black tights is standing in her front yard	4.77	16.36	136.32999999999998	train	33065
v_Mk9n7isIyBs	She is holding two batons in her and twirling them	16.36	29.31	136.32999999999998	train	33066
v_Mk9n7isIyBs	She twirls her body and turns around several times as she twirls the batons in both her hands	29.31	60.66	136.32999999999998	train	33067
v_Mk9n7isIyBs	She also moves her foot back and forth and walks and lifts her foot as she twirls	60.66	81.79	136.32999999999998	train	33068
v_Mk9n7isIyBs	She then throws the baton from underneath her leg and catches it with her other hand	81.79	97.47	136.32999999999998	train	33069
v_Mk9n7isIyBs	she continues twirling the baton near a shady tree	97.47	110.42	136.32999999999998	train	33070
v_Mk9n7isIyBs	she turns her entire body around as she twirls the batons	110.42	130.87	136.32999999999998	train	33071
v_Mk9n7isIyBs	She finally bows down and holds the baton straight in her hand	130.87	136.32	136.32999999999998	train	33072
v_FCYdwCXRNVI	We see a person welding in the dark	0.0	78.67	83.24	train	33073
v_FCYdwCXRNVI	The person pauses and adjusts his helmet	16.65	19.15	83.24	train	33074
v_FCYdwCXRNVI	The man lifts his helmet briefly	26.64	29.14	83.24	train	33075
v_FCYdwCXRNVI	The man lifts and lowers his helmet	40.79	43.29	83.24	train	33076
v_FCYdwCXRNVI	the man looks out from under his helmet	68.26	71.17	83.24	train	33077
v_FCYdwCXRNVI	The man finishes and lifts his helmet	80.75	83.24	83.24	train	33078
v_fZ_CmvF-_No	A team of competition cheerleaders come running out into the field and get into formation	0.0	29.38	226.02	train	33079
v_fZ_CmvF-_No	The girls squat down and they begin to do their cheer which consists of several stunts,tricks,and jumps across the mat	29.38	220.37	226.02	train	33080
v_fZ_CmvF-_No	Once they are finished,the girls end in a stunt and the stunt man runs out to the group	220.37	226.02	226.02	train	33081
v_2cUJTeArPsI	little kid is hanging from a pole in a playground	0.0	14.54	14.54	train	33082
v_2cUJTeArPsI	playground is shown in a dusty field in a big park	0.0	14.46	14.54	train	33083
v_2cUJTeArPsI	little kid is wearng pink shirt and is hanging from a side to side	0.07	14.54	14.54	train	33084
v_0UcBldDI0RA	Joe Morin from Titan alloy is talking about welding aluminum	12.53	17.22	156.57	train	33085
v_0UcBldDI0RA	He is doing a tutorial on how to fix aluminum	17.22	27.4	156.57	train	33086
v_0UcBldDI0RA	He shows a new product called Nova, which is an electrode for cleaning dirty aluminum	27.4	46.97	156.57	train	33087
v_0UcBldDI0RA	He shows two aluminum plates that are joined together for demonstration purposes	46.97	57.93	156.57	train	33088
v_0UcBldDI0RA	He takes the Nova rod and shows how he can weld the two pieces together	57.93	85.33	156.57	train	33089
v_0UcBldDI0RA	He begins welding the two plates of aluminum	85.33	100.21	156.57	train	33090
v_0UcBldDI0RA	Then he hits the plates with a hammer and scrubs off the dust	100.21	116.65	156.57	train	33091
v_0UcBldDI0RA	He shows the back side of the plates and how it is welded together	116.65	117.43	156.57	train	33092
v_EzQL-i_MTdU	A man at a professional sports event, lifts a large and heavy weight using knees, back and arm strength while a woman in a suit watches from the sidelines	0.28	55.9	56.75	train	33093
v_EzQL-i_MTdU	"A man wearing a ""USA"" shirt, or team uniform approaches a two sided weight as a woman watches from the side near a door"	0.85	3.97	56.75	train	33094
v_EzQL-i_MTdU	The man lifts the weight and the camera shows the process in slow motion	5.96	42.0	56.75	train	33095
v_EzQL-i_MTdU	The man lifts the weight over his head and then drops it to mid body before letting it fall to the floor, at which he point he waives at an unseen audience, all while the woman on the sideline continues to observe	24.97	55.33	56.75	train	33096
v_b1PAqOmflgI	A boy in a blue t-shirt bounces two basketballs in a gym while blocking another basketball player and making a goal with the ball	0.17	33.85	34.02	train	33097
v_b1PAqOmflgI	A boy bounces two basketballs between his legs	1.53	6.12	34.02	train	33098
v_b1PAqOmflgI	Another basketball player approaches him and tries to take the ball from him	6.46	11.23	34.02	train	33099
v_b1PAqOmflgI	The player in the blue shirt blocks him and makes the goal, and then proceeds to do it again, twice	11.74	33.17	34.02	train	33100
v_OLUOk4xfYWE	man is playing piano with a lot of people gathered around him	0.0	161.76	161.76	train	33101
v_OLUOk4xfYWE	man is holding a cellphone and is recording the man in the piano	143.16	146.4	161.76	train	33102
v_HBJzxWj7CaY	A man stands in front of the camera speaking and various trips of people and sites are shown	0.0	29.5	173.55	train	33103
v_HBJzxWj7CaY	Another man is interviewed followed by several more shots of the area	27.77	65.08	173.55	train	33104
v_HBJzxWj7CaY	A panel of people speak to one another and people get ready for a race	59.01	82.43	173.55	train	33105
v_HBJzxWj7CaY	Dozens of people line up and begin swimming in the ocean to race	80.7	112.8	173.55	train	33106
v_HBJzxWj7CaY	Many more people are interviewed while the race continues and many people watch and discuss the events	118.88	173.55	173.55	train	33107
v_pf9u7M6vafU	A young girl is seen sitting on a bed with two knitting needles and thread in her hands	0.0	11.91	19.53	train	33108
v_pf9u7M6vafU	The camera pans around her and watches her knit while she speaks and looks off into the distance	11.91	19.53	19.53	train	33109
v_2U0vMYnC49c	A boy in red jacket holds a window scraper tool and remove snow from a car windshield	0.0	36.95	50.62	train	33110
v_2U0vMYnC49c	The boy turns the tool and uses the edge corner edge briefly	37.46	42.77	50.62	train	33111
v_2U0vMYnC49c	The boy continues to scrape the windshield as before with the broad side of the tool	42.77	50.62	50.62	train	33112
v_0GpNcvAVWVg	We see the colorful title card	0.0	2.91	194.1	train	33113
v_0GpNcvAVWVg	We see kids playing at the playground	2.91	164.01	194.1	train	33114
v_0GpNcvAVWVg	The boy gets off the swing and we follow him to the slide	17.47	25.23	194.1	train	33115
v_0GpNcvAVWVg	The boy finishes sliding and goes to a different part of the park and plays around	25.23	126.16	194.1	train	33116
v_0GpNcvAVWVg	The boy slides and falls on the bridge before sliding down	125.19	137.81	194.1	train	33117
v_0GpNcvAVWVg	He plays with the large swing with another kid	138.78	153.34	194.1	train	33118
v_0GpNcvAVWVg	We see the end screen	164.98	194.1	194.1	train	33119
v_hgpekgU915k	A person is holding someone on their shoulders	0.07	3.21	13.65	train	33120
v_hgpekgU915k	They spin around several times and fall over onto the floor	3.96	5.8	13.65	train	33121
v_hgpekgU915k	The man gets up and sits on the bed	5.67	13.65	13.65	train	33122
v_PvrozrgcGf0	These girls are shown kneeling down on the floor and playing dress up One girl put's chap stick on her lips, cheeks, forehead, and under her eyes	0.0	35.48	53.36	train	33123
v_PvrozrgcGf0	Then another one puts a little makeup on the top of her eyes	0.0	53.09	53.36	train	33124
v_e5XATG2IK6Q	A young child is seen standing before a car holding a rag and looking at the camera	0.0	25.82	156.5	train	33125
v_e5XATG2IK6Q	The boy uses the rag all over the car while the camera follows his movements	25.04	115.81	156.5	train	33126
v_e5XATG2IK6Q	He continues moving around the car while another man sprays a hose and the boy wipes it down	106.42	151.03	156.5	train	33127
v_JXucFXh58VE	Several people are seen drilling holes into the ice while looking down and speaking to the camera	1.45	41.29	144.89	train	33128
v_JXucFXh58VE	Many pictures are shown of the people fishing as well as pulling fish out of a hole	42.02	96.35	144.89	train	33129
v_JXucFXh58VE	More people sit by the holes and continue to pull out fish	102.87	142.0	144.89	train	33130
v_kRVmpJILmjo	A field is shown along with some mountains as a person begins driving down a road	0.0	35.2	227.12	train	33131
v_kRVmpJILmjo	After,men are shown and they get out and begin skateboarding down a road in the country	36.34	138.54	227.12	train	33132
v_kRVmpJILmjo	As the continue,a large hay stand is in the middle of the road and they all pass through it and they finish skating down the road	139.68	227.12	227.12	train	33133
v_LI3wIHFQkAk	A man in a suit plays a flute on stage in front of a man playing a piano	0.0	62.95	67.33	train	33134
v_LI3wIHFQkAk	They finish playing and the man playing the piano stands up	63.62	67.33	67.33	train	33135
v_zc7_D9RiOY0	A scuba diver is under the water wearing oxygen in he mouth	4.66	13.31	66.53	train	33136
v_zc7_D9RiOY0	The diver is holding his eye mask, and put it on	10.31	31.27	66.53	train	33137
v_zc7_D9RiOY0	Another scuba diver took off his eye masks, while behind him are other scuba divers swimming, then he put back is masked on and give an okay sign with his fingers	24.61	60.87	66.53	train	33138
v_XgJ6iiK-gQo	A man is hedging a bush in a yard	0.0	12.95	57.56	train	33139
v_XgJ6iiK-gQo	He cuts the thick brush up and down	20.43	48.64	57.56	train	33140
v_XgJ6iiK-gQo	He finishes the hedge, showing off his skills	50.66	57.56	57.56	train	33141
v__Ga4HoMl6yM	First the man walks the blindfolded woman near the pinata and she starts swinging the broom to hit it	1.41	33.13	35.25	train	33142
v__Ga4HoMl6yM	But she misses a few times because the pinata moves up and down in the air	3.17	33.13	35.25	train	33143
v__Ga4HoMl6yM	After a while of trying, she hits the string the pinata is hanging from and knocks the pinata down, but has barely gotten any candy out	27.32	33.13	35.25	train	33144
